Weekday,day,month,year,Location_Book,modern_name,geo_id,latitude,longitude,Loc_Prob_Code,Notes
Saturday,10,6,1318,Monasterio de Santes Creus,Monasterio de Santes Creus,6544523,41.3460635,1.3637702,,
Sunday,11,6,1318,Monasterio de Santes Creus,Monasterio de Santes Creus,6544523,41.3460635,1.3637702,,
Monday,12,6,1318,Monasterio de Santes Creus,Monasterio de Santes Creus,6544523,41.3460635,1.3637702,,
Tuesday,13,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,14,6,1318,,,,,,,
Thursday,15,6,1318,,,,,,,
Friday,16,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,17,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,18,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,19,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,20,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,21,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,22,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,23,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,24,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,25,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,26,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,27,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,28,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,29,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,30,6,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,1,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,2,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,3,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,4,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,5,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,6,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,7,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,8,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,9,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,10,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,11,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,12,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,13,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,14,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,15,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,16,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,17,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,18,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,19,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,20,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,21,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,22,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,23,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,24,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,25,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,26,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,27,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,28,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,29,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,30,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,31,7,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,1,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,2,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,3,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,4,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,5,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,6,8,1318,,,,,,,
Monday,7,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,8,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,9,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,10,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,11,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,12,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,13,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,14,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,15,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,16,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,17,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,18,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,19,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,20,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,21,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,22,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,23,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,24,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,25,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,26,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,27,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,28,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,29,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,30,8,1318,,,,,,,
Thursday,31,8,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,1,9,1318,Vic,Vic,3106050,41.9304373,2.2544335,,
Saturday,2,9,1318,Vic,Vic,3106050,41.9304373,2.2544335,,
Sunday,3,9,1318,Vic,Vic,3106050,41.9304373,2.2544335,,
Monday,4,9,1318,Vic,Vic,3106050,41.9304373,2.2544335,,
Tuesday,5,9,1318,,,,,,,
Wednesday,6,9,1318,,,,,,,
Thursday,7,9,1318,,,,,,,
Friday,8,9,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Saturday,9,9,1318,,,,,,,
Sunday,10,9,1318,Figueras,Figueres,3122453,42.2655066,2.9581046,,
Monday,11,9,1318,,,,,,,
Tuesday,12,9,1318,Figueras,Figueres,3122453,42.2655066,2.9581046,,
Wednesday,13,9,1318,Figueras,Figueres,3122453,42.2655066,2.9581046,,
Thursday,14,9,1318,,,,,,,
Friday,15,9,1318,Figueras,Figueres,3122453,42.2655066,2.9581046,,
Saturday,16,9,1318,,,,,,,
Sunday,17,9,1318,Figueras,Figueres,3122453,42.2655066,2.9581046,,
Monday,18,9,1318,Figueras,Figueres,3122453,42.2655066,2.9581046,,
Tuesday,19,9,1318,Figueras,Figueres,3122453,42.2655066,2.9581046,,
Wednesday,20,9,1318,,,,,,,
Thursday,21,9,1318,Figueras,Figueres,3122453,42.2655066,2.9581046,,
Friday,22,9,1318,Monasterio de Lleto,Monasterio de Santa Maria de Lladó,GNA_0019,42.2479495,2.8133645,,
Saturday,23,9,1318,Espona,Esponellà,3122823,42.1778503,2.795924,,
Saturday,23,9,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Sunday,24,9,1318,Banyolas,Banyoles,3128885,42.1181833,2.7651488,,
Monday,25,9,1318,Banyolas,Banyoles,3128885,42.1181833,2.7651488,,
Tuesday,26,9,1318,Palauet,Palauet,TL_0048,42.0719631,2.7869405,,
Wednesday,27,9,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Thursday,28,9,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Friday,29,9,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Saturday,30,9,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Sunday,1,10,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Monday,2,10,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Tuesday,3,10,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Wednesday,4,10,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Thursday,5,10,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Friday,6,10,1318,Girona,Girona,3121456,41.9794005,2.8214264,,
Saturday,7,10,1318,,,,,,,
Sunday,8,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,9,10,1318,,,,,,,
Tuesday,10,10,1318,,,,,,,
Wednesday,11,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,12,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,13,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,14,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,15,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,16,10,1318,,,,,,,
Tuesday,17,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,18,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,19,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,20,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,21,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,22,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,23,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,24,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,25,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,26,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,27,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,28,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,29,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,30,10,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,31,10,1318,,,,,,,
Wednesday,1,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,2,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,3,11,1318,,,,,,,
Saturday,4,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,5,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,6,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,7,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,8,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,9,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,10,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,11,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,12,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,13,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,14,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,15,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,16,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,17,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,18,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,19,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,20,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,21,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,22,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,23,11,1318,,,,,,,
Friday,24,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,25,11,1318,,,,,,,
Sunday,26,11,1318,,,,,,,
Monday,27,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,28,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,29,11,1318,,,,,,,
Thursday,30,11,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,1,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,2,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,3,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,4,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,5,12,1318,,,,,,,
Wednesday,6,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,7,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,8,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,9,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,10,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,11,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,12,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,13,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,14,12,1318,,,,,,,
Friday,15,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,16,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,17,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,18,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,19,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,20,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,21,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,22,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,23,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,24,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,25,12,1318,,,,,,,
Tuesday,26,12,1318,,,,,,,
Wednesday,27,12,1318,,,,,,,
Thursday,28,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,29,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,30,12,1318,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,31,12,1318,,,,,,,
Monday,1,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,2,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,3,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,4,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,5,1,1319,,,,,,,
Saturday,6,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,7,1,1319,,,,,,,
Monday,8,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,9,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,10,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,11,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,12,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,13,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,14,1,1319,,,,,,,
Monday,15,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,16,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,17,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,18,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,19,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,20,1,1319,,,,,,,
Sunday,21,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,22,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,23,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,24,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,25,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,26,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,27,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,28,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,29,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,30,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,31,1,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,1,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,2,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,3,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,4,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,5,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,6,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,7,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,8,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,9,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,10,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,11,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,12,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,13,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,14,2,1319,,,,,,,
Thursday,15,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,16,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,17,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,18,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,19,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,20,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,21,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,22,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,23,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,24,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,25,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,26,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,27,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,28,2,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,1,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,2,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,3,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,4,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,5,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,6,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,7,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,8,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,9,3,1319,,,,,,,
Saturday,10,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,11,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,12,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,13,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,14,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,15,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,16,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,17,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,18,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,19,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,20,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,21,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,22,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,23,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,24,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,25,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,26,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,27,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,28,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,29,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,30,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,31,3,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,1,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,2,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,3,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,4,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,5,4,1319,,,,,,,
Friday,6,4,1319,,,,,,,
Saturday,7,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,8,4,1319,,,,,,,
Monday,9,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,10,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,11,4,1319,,,,,,,
Thursday,12,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,13,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,14,4,1319,,,,,,,
Sunday,15,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,16,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,17,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,18,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,19,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,20,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,21,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,22,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,23,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,24,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,25,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,26,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,27,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,28,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,29,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,30,4,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,1,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,2,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,3,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,4,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,5,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,6,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,7,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,8,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,9,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,10,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,11,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Saturday,12,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Sunday,13,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Monday,14,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Tuesday,15,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Wednesday,16,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Thursday,17,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
Friday,18,5,1319,Barcelona,Barcelona,3128760,41.3850639,2.1734035,,
