day,month,year,Location_Book,modern_name,Loc_Codes,geo_id,latitude,longitude,Notes
25,8,1394,Barachinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 420
26,8,1394,Barachinone,Barcelona,,3128760,41.3850639,2.1734035,
27,8,1394,Barachinone,Barcelona,,3128760,41.3850639,2.1734035,
28,8,1394,Barachinone,Barcelona,,3128760,41.3850639,2.1734035,
29,8,1394,Barachinone,Barcelona,,3128760,41.3850639,2.1734035,
30,8,1394,Barachinone,Barcelona,,3128760,41.3850639,2.1734035,
31,8,1394,Barachinone,Barcelona,,3128760,41.3850639,2.1734035,
1,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
2,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
3,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
4,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
5,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
6,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
7,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
8,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
9,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
10,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
11,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
12,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
13,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
14,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
15,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
16,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
17,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
18,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
18,9,1394,In loco Sancti Baudilii,Sant Boi de Llobregat,,3110834,41.3466501,2.0431003,
19,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
20,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
21,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
22,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
23,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
24,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
25,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
26,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
27,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
28,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN: 421
29,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,9,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
2,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
3,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
4,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
5,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
6,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
7,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
7,10,1394,In Monasterio Sancti Cucuphatis Vallensis,Monasterio de Sant Cugat del Vallès,,10341604,41.473782,2.084935,
8,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
9,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
10,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
11,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
12,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
13,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
14,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
15,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
16,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
17,10,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
18,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
19,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
20,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
21,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
22,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
23,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
24,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
25,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
26,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
27,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
28,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
29,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
30,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
31,10,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
1,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
2,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
3,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
4,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
5,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
6,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
7,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
8,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
9,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
10,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
11,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
12,11,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
12,11,1394,In Villa Granullariorum,Granollers,,3121145,41.6061927,2.2870889,
12,11,1394,En Granollers,Granollers,,3121145,41.6061927,2.2870889,
13,11,1394,,,,,,,
14,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
15,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
16,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
17,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
18,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
19,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
20,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
21,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
22,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
23,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
24,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
25,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
26,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
27,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
28,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
29,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,11,1394,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
2,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
3,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
4,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
5,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
6,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
7,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
8,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
9,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
10,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
11,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
12,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
13,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
14,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
15,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
16,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
17,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
18,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
19,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
20,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
21,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
22,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
23,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
24,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
25,12,1394,,,,,,,
26,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
27,12,1394,,,,,,,
28,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
29,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
30,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
31,12,1394,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
1,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
2,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
3,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
4,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
5,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
6,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
7,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
8,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
9,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
10,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
11,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
12,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
13,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
14,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
15,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
16,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
17,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
18,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
19,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
20,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
21,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
22,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
23,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
24,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
25,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
26,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
27,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
27,1,1395,En Valldaura,Palacio Real de Valldaura,,GNA_0026,41.4503151,2.1331062, 
28,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
29,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
31,1,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,2,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
2,2,1395,,,,,,, 
3,2,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
4,2,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
5,2,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
6,2,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
7,2,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
8,2,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
9,2,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
10,2,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 422
10,2,1395,Sent Boy,Sant Boi de Llobregat,,3110834,41.3466501,2.0431003, 
11,2,1395,Sent Boy,Sant Boi de Llobregat,,3110834,41.3466501,2.0431003, 
12,2,1395, ,,,,,,
13,2,1395,In Vilafrancha Penitensis,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
14,2,1395,En Vilafrancha de Penedes,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,FN: 423
15,2,1395,En Vilafrancha de Penedes,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
15,2,1395,Venrell,El Vendrell,,3106180,41.2196699,1.534307, 
16,2,1395,Terragone,Tarragona,,3108288,41.1188827,1.2572797,
17,2,1395,Terracone,Tarragona,,3108288,41.1188827,1.2572797,
18,2,1395,Terracone,Tarragona,,3108288,41.1188827,1.2572797,
19,2,1395,,,,,,,
19,2,1395,En lo loch de Torredembarra,Torredembarra,,3107807,41.1440967,1.4009454,
19,2,1395,En lo loch del Venrell,El Vendrell,,3106180,41.2196699,1.534307,
20,2,1395,,,,,,,
21,2,1395,,,,,,,
22,2,1395,In Villa francha Penitensis,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
23,2,1395,En Vilafrancha de Penedes,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
24,2,1395,En Vilafrancha de Penedes,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
25,2,1395,En Vilafrancha de Penedes,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,FN: 424
26,2,1395,En Vilafrancha de Penedes,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
27,2,1395,En Vilafrancha de Penedes,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
27,2,1395,Castelluix de Torrelles,Castillo de Foix,,GNA_0012,41.4149213,1.5642965,
27,2,1395,Castell de Marmellar,Castell de Marmellar,,TL_0011,41.3586614,1.5512948,
28,2,1395,In villa de Arbucio,L'Arboç,,3129793,41.2659877,1.6020337,
28,2,1395,En lo loch del Venrell,El Vendrell,,3106180,41.2196699,1.534307,
1,3,1395,,,,,,,
2,3,1395,En Torra den Barra,Torredembarra,,3107807,41.1440967,1.4009454,
3,3,1395,Terragona,Tarragona,,3108288,41.1188827,1.2572797,
4,3,1395,Terracone,Tarragona,,3108288,41.1188827,1.2572797,
5,3,1395,Terragona,Tarragona,,3108288,41.1188827,1.2572797,
6,3,1395,Terragona ,Tarragona,,3108288,41.1188827,1.2572797,
7,3,1395,Terragona,Tarragona,,3108288,41.1188827,1.2572797,
8,3,1395,Terragona,Tarragona,,3108288,41.1188827,1.2572797,
9,3,1395,Terragona,Tarragona,,3108288,41.1188827,1.2572797,
10,3,1395,Terragona,Tarragona,,3108288,41.1188827,1.2572797,
11,3,1395,Terragona,Tarragona,,3108288,41.1188827,1.2572797,
12,3,1395,Vilafrancha de Penedes,Vilafranca del Penedès,,3105600,41.3461265,1.6979398,
13,3,1395,Martorell,Martorell,,3117331,41.4739679,1.9291428,
14,3,1395,Martorell,Martorell,,3117331,41.4739679,1.9291428,
15,3,1395,In Villa Martorelli,Martorell,,3117331,41.4739679,1.9291428,
16,3,1395,En la vila de Martorell,Martorell,,3117331,41.4739679,1.9291428,
16,3,1395,En la vila d Apiera,Piera,,3113576,41.5160827,1.7416799,
17,3,1395,En la vila de Piera,Piera,,3113576,41.5160827,1.7416799,
18,3,1395,In villa Apiarie,Piera,,3113576,41.5160827,1.7416799,
19,3,1395,En la vila d Apiera,Piera,,3113576,41.5160827,1.7416799,
19,3,1395,Apiarie,Piera,,3113576,41.5160827,1.7416799,
20,3,1395,In villa Apiarie,Piera,,3113576,41.5160827,1.7416799,
21,3,1395,En la vila de Piera,Piera,,3113576,41.5160827,1.7416799,
22,3,1395,En la vila de Piera,Piera,,3113576,41.5160827,1.7416799,
23,3,1395,En la vila de Piera,Piera,,3113576,41.5160827,1.7416799,
24,3,1395,Piera,Piera,,3113576,41.5160827,1.7416799,
25,3,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN: 425
26,3,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
27,3,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
28,3,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
29,3,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,3,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
31,3,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
2,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
3,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
4,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
5,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
6,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
7,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
8,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
9,4,1395,,,,,,,
10,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
11,4,1395,,,,,,,Easter
12,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
13,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
14,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
15,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
16,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
17,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
18,4,1395,Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
19,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
20,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
21,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
22,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
23,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
24,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
25,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
26,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
27,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN: 426
28,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
29,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,4,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
2,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
3,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
4,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
5,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
6,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
7,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
8,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
9,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
10,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
11,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
12,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 427
13,5,1395,Barchinone ,Barcelona,,3128760,41.3850639,2.1734035,
14,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
14,5,1395,In Monasterio Vallis d Ebron,Monasterio de Sant Jeroni de la Murta,,11995001,41.47001,2.220896,
15,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
16,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
17,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
18,5,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
19,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
20,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
21,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,FN: 428
22,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
23,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
24,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
25,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
26,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
27,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
28,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
29,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
30,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
31,5,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
1,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
2,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
3,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 429
4,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
5,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
6,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
7,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 430
8,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
9,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
10,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
11,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
12,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
13,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
14,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
15,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
16,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
17,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
18,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
19,6,1395,In territorio Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
19,6,1395,En lo territori de Barchinona,Barcelona,,3128760,41.3850639,2.1734035,
19,6,1395,"En la Torre d En de Gualbes, territori de Barchinona",Torre d'en Gualba,,TL_0068,41.4258455,2.1043315,
20,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
20,6,1395,In turri Lodouici de Gualbis territorii Barchinone,Torre d'en Gualba,,TL_0068,41.4258455,2.1043315,
21,6,1395,,,,,,,
22,6,1395,Barcelona,Barcelona,,3128760,41.3850639,2.1734035,
22,6,1395,In Territorio Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 431
22,6,1395,"In turri Ludovici de Gualbis, prope Barchinonam",Torre d'en Gualba,,TL_0068,41.4258455,2.1043315,
23,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
24,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
25,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
26,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 432
27,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
28,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 433
29,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
30,6,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
1,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
2,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
3,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 434
4,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 435
5,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
6,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
7,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
8,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
9,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
10,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
11,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 436
12,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
13,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 437
14,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,
15,7,1395,Barchinone,Barcelona,,3128760,41.3850639,2.1734035,FN: 438
16,7,1395,"En mar, fent la travessia de Barcelona a Mallorca",At sea between Barcelona and Mallorca,,CA_JIR_01,40.5330879,2.3016089,(doc. num. 438)
17,7,1395,,,,,,,
18,7,1395,,,,,,,
19,7,1395,In nostro palatio regio de Valldemussa,Palacio de Valldemossa,,TL_0046,39.7097535,2.6223881,"Based on the king's arrival in Valldemussa, Llagostera believes he must have disembarked at the Port of Soller one of the two days previous to this although it is unclear which day.  A document states he went to Ibiza first - this seems somewhat unlikely if he is a day later in Valldemussa"
20,7,1395,,,,,,,
21,7,1395,Palau de Valldemuça,Palacio de Valldemossa,,TL_0046,39.7097535,2.6223881,
21,7,1395,En lo castell de Bellver,Castillo de Bellver,,2521169,39.5638143,2.6193542,
22,7,1395,En Mallorques,Palma de Mallorca,,2512989,39.5696005,2.6501603,"
"
23,7,1395,"Castell de Beluer, de regne de Mallorca",Castillo de Bellver,,2521169,39.5638143,2.6193542,
24,7,1395,,,,,,,Llagostera believes the king is still in Bellver
25,7,1395,,,,,,,
26,7,1395,"En lo castell de Belluer, en regne de Mallorques",Castillo de Bellver,,2521169,39.5638143,2.6193542,
27,7,1395,En lo nostre castell de Belluer del regne de Mallorques,Castillo de Bellver,,2521169,39.5638143,2.6193542,
28,7,1395,Maiorice,Palma de Mallorca,,2512989,39.5696005,2.6501603,"After this day, there are a fair number of documents from both Mallorca and Bellver on any given day."
29,7,1395,En Mallorca,Palma de Mallorca,,2512989,39.5696005,2.6501603,
29,7,1395,En la Ciutat de Mallorques,Palma de Mallorca,,2512989,39.5696005,2.6501603,
30,7,1395,En la Ciutat de Mallorques,Palma de Mallorca,,2512989,39.5696005,2.6501603,
31,7,1395,En la Ciutat de Mallorques,Palma de Mallorca,,2512989,39.5696005,2.6501603,
1,8,1395,Maiorice,Palma de Mallorca,,2512989,39.5696005,2.6501603,
2,8,1395,En Mallorqua,Palma de Mallorca,,2512989,39.5696005,2.6501603,
