Weekday,day,month,year,Location_Book,modern_name,Loc_Code,Notes,geo_id,latitude,longitude
,9,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,10,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,11,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,12,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,13,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,14,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,15,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,16,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,17,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,18,8,1329,Balaguer,Balaguer,,,3128978,41.7877143,0.8055595
,19,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,20,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,21,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,22,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,23,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,24,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,25,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,26,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,27,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,28,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,29,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,30,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,31,8,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,1,9,1329,In Balagario,Balaguer,,,3128978,41.7877143,0.8055595
,2,9,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,3,9,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,4,9,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,5,9,1329,Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,6,9,1329,,,,,,,
,7,9,1329,,,,,,,
,8,9,1329,,,,,,,
,9,9,1329,In loco Balagarii,Balaguer,,,3128978,41.7877143,0.8055595
,10,9,1329,,,,,,,
,11,9,1329,,,,,,,
,12,9,1329,Ceruarie,Cervera,,***Maybe...,3125308,41.6659078,1.2710845
,13,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,14,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,15,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,16,9,1329,,,,,,,
,16,9,1329,,,,,,,
,17,9,1329,,,,,,,
,18,9,1329,,,,,,,
,19,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,20,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,21,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,22,9,1329,In villa Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,23,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,24,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,25,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,26,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,27,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,28,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,29,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,30,9,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,1,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,2,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,3,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,4,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,5,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,6,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,7,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,8,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,9,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,10,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,11,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,12,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,13,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,14,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,15,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,16,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,17,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,18,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,19,10,1329,,,,,,,
,20,10,1329,,,,,,,
,21,10,1329,,,,,,,
,22,10,1329,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,23,10,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,24,10,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,25,10,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,26,10,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,27,10,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,28,10,1329,,,,,,,
,29,10,1329,,,,,,,
,30,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,31,10,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,1,11,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,2,11,1329,In loco de Villa grassa,Vilagrassa,,,3105921,41.64888,1.105928
,2,11,1329,Villagrassa,Vilagrassa,,,3105921,41.64888,1.105928
,3,11,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,4,11,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,5,11,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,6,11,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,7,11,1329,Ceruarie,Cervera,,,3125308,41.6659078,1.2710845
,8,11,1329,,,,,,,
,9,11,1329,,,,,,,
,10,11,1329,,,,,,,
,11,11,1329,,,,,,,
,12,11,1329,,,,,,,
,13,11,1329,Barchinone,Barcelona,,Took him long enough...,3128760,41.3850639,2.1734035
,14,11,1329,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,15,11,1329,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,16,11,1329,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,17,11,1329,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,18,11,1329,Barcelona,Barcelona,,,3128760,41.3850639,2.1734035
,19,11,1329,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,20,11,1329,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,21,11,1329,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,22,11,1329,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,23,11,1329,Barchinone,Barcelona,,,3128760,41.3850639,2.1734035
,24,11,1329,,,,,,,
,25,11,1329,,,,,,,
,26,11,1329,,,,,,,
,27,11,1329,,,,,,,
,28,11,1329,,,,,,,
,29,11,1329,,,,,,,
,30,11,1329,,,,,,,
,1,12,1329,,,,,,,
,2,12,1329,,,,,,,
,3,12,1329,,,,,,,
,4,12,1329,,,,,,,
,5,12,1329,,,,,,,
,6,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,7,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,8,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,9,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,10,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,11,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,11,12,1329,Apud Ilerdense ciuitatem,Lérida,,,3118514,41.6175899,0.6200146
,12,12,1329,In ciuitate Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,13,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,14,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,15,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,16,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,17,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,18,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,19,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,20,12,1329,In cituitate Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,21,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,22,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,23,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,24,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,25,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,26,12,1329,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,27,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,28,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,29,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,30,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,31,12,1329,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,1,1,1330,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,2,1,1330,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,3,1,1330,Lleida,Lérida,,,3118514,41.6175899,0.6200146
,4,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,5,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,6,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,7,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,8,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,9,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,10,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,11,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,12,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,13,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,14,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,15,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,16,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,17,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,18,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,19,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,20,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,21,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,22,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,23,1,1330,Saranyene,Sariñena,,,3109380,41.791630700000006,-0.15769129999999998
,24,1,1330,Saranyene,Sariñena,,,3109380,41.791630700000006,-0.15769129999999998
,25,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,26,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,27,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,28,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,29,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,30,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,31,1,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,1,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,2,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,3,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,4,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,5,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,6,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,7,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,8,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,9,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,10,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,11,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,12,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,13,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,14,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,15,2,1330,Ilerde,Lérida,,,3118514,41.6175899,0.6200146
,16,2,1330,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,17,2,1330,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,18,2,1330,Barbastri,Barbastro,,,3128795,42.0360435,0.1284404
,19,2,1330,Casuas,Lascasas,,"Maybe Lascasas...not very sure, though.",3118993,42.0710898,-0.3847915
,20,2,1330,Osce,Huesca,,,3120514,42.131845,-0.4078058
,21,2,1330,Osce,Huesca,,,3120514,42.131845,-0.4078058
,22,2,1330,,,,,,,
,23,2,1330,,,,,,,
,24,2,1330,,,,,,,
,25,2,1330,?,,,*** nOt sure why there's a question mark here again...,,,
,26,2,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,2,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,2,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,15,3,1330,Cesarauguste; in Aljafferia Domini Regis,Aljafería de Zaragoza,,"These were on the same line in the pdf - this is a specific royal residence in the city - so we know the building level here, although not on either saide (well...assumption, perhaps).",6619266,41.6564549,-0.8971131999999999
,16,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,18,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,19,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,20,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,21,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,22,3,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,23,3,1330,Exee,Ejea de los Caballeros,,,3123688,42.1257236,-1.1365014
,24,3,1330,Exee,Ejea de los Caballeros,,,3123688,42.1257236,-1.1365014
,25,3,1330,Exee,Ejea de los Caballeros,,,3123688,42.1257236,-1.1365014
,26,3,1330,Exee,Ejea de los Caballeros,,,3123688,42.1257236,-1.1365014
,27,3,1330,Tahust,Tauste,,,3108269,41.9202087,-1.2568298
,28,3,1330,In loco de Tahust,Tauste,,,3108269,41.9202087,-1.2568298
,28,3,1330,Novellis Ripparie Iberi,Novillas,,"This is entered twice from two documents, but it's the same location.",3115334,41.9329108,-1.394566
,29,3,1330,Mallyen,Mallén,,,3117623,41.899839,-1.41877
,30,3,1330,In loco de Mallen,Mallén,,,3117623,41.899839,-1.41877
,30,3,1330,"Ffigueralis, prope Alagonie",Figueruelas,,,3122440,41.7658569,-1.1748999
,30,3,1330,Pedrola,Pedrola,,,3114097,41.7851062,-1.2185371
,31,3,1330,?,,,Again with the question marks... don't know what to do about these/why they're here,,,
,1,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,6,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,7,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,8,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,9,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,10,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,11,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,12,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,13,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,14,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,15,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,16,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,17,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,18,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,19,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,20,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,21,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,22,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,23,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,24,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,25,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,26,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,27,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,28,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,29,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,30,4,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,1,5,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,2,5,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,3,5,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,4,5,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
,5,5,1330,Cesarauguste,Zaragoza,,,3104324,41.6488226,-0.8890853000000001
